"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"34512","XLOC_034512","XLOC_034512","Itgb1bp2","chrX:98644426-98648880","P0","Ad","OK",67.5465,168.923,1.32241,2.66989,0.00015,0.00273203,"yes"
"34574","XLOC_034574","XLOC_034574","Fgf16","chrX:102959617-102970278","P0","Ad","OK",1.76543,12.2075,2.78967,3.2168,0.00055,0.00757606,"yes"
"34802","XLOC_034802","XLOC_034802","Rnf128","chrX:136097854-136207684","P0","Ad","OK",27.8499,65.3858,1.23131,2.46493,5e-04,0.00709313,"yes"
"34912","XLOC_034912","XLOC_034912","Alas2","chrX:146954061-147078421","P0","Ad","OK",8.78382,43.9117,2.32168,3.64499,5e-05,0.00106929,"yes"
"34933","XLOC_034933","XLOC_034933","Hsd17b10","chrX:148436387-148438985","P0","Ad","OK",65.701,120.898,0.879799,1.7928,0.00955,0.0580788,"no"
"35011","XLOC_035011","XLOC_035011","Rai2","chrX:158155000-158217428","P0","Ad","OK",3.14884,15.424,2.29229,3.16568,2e-04,0.00339928,"yes"
"35028","XLOC_035028","XLOC_035028","Ap1s2","chrX:160346948-160371598","P0","Ad","OK",8.86718,22.4754,1.3418,2.19715,0.00245,0.0231555,"yes"
"35036","XLOC_035036","XLOC_035036","Asb11","chrX:160874925-160897102","P0","Ad","OK",37.7584,115.891,1.6179,3.16314,5e-05,0.00106929,"yes"
"35045","XLOC_035045","XLOC_035045","Gpm6b","chrX:162676842-162826920","P0","Ad","OK",2.94926,8.57654,1.54004,2.1705,0.0025,0.0234723,"yes"
"35112","XLOC_035112","XLOC_035112","Magix","chrX:7250289-7258377","P0","Ad","OK",0.782878,14.3397,4.19508,4.62142,5e-05,0.00106929,"yes"
"35157","XLOC_035157","XLOC_035157","Gm14493","chrX:10284301-10296816","P0","Ad","OK",11.3971,84.3021,2.88691,2.29231,0.00575,0.041509,"yes"
"35189","XLOC_035189","XLOC_035189","Maob","chrX:16286407-16394492","P0","Ad","OK",3.62089,28.0243,2.95226,3.67708,5e-05,0.00106929,"yes"
"35210","XLOC_035210","XLOC_035210","Ndufb11","chrX:20192451-20228027","P0","Ad","OK",201.253,426.154,1.08237,2.05436,0.0036,0.0304482,"yes"
"35304","XLOC_035304","XLOC_035304","Ndufa1","chrX:34727582-34731158","P0","Ad","OK",211.768,544.131,1.36147,2.785,0.00015,0.00273203,"yes"
"35375","XLOC_035375","XLOC_035375","Zdhhc9","chrX:45525145-45562055","P0","Ad","OK",8.946,20.0886,1.16706,2.1873,0.0019,0.0191384,"yes"
"35388","XLOC_035388","XLOC_035388","Igsf1","chrX:47135712-47150926","P0","Ad","OK",1.48408,12.2552,3.04575,3.67251,5e-05,0.00106929,"yes"
"35447","XLOC_035447","XLOC_035447","Mmgt1","chrX:53838688-53851246","P0","Ad","OK",10.8359,23.4531,1.11396,1.92357,0.004,0.032989,"yes"
"35485","XLOC_035485","XLOC_035485","Gm14680","chrX:60028759-60029860","P0","Ad","OK",6.40932,22.3396,1.80136,2.4259,0.0043,0.0345626,"yes"
"35589","XLOC_035589","XLOC_035589","Ubl4","chrX:71611056-71614012","P0","Ad","OK",14.6084,48.1197,1.71983,3.16759,5e-05,0.00106929,"yes"
"35756","XLOC_035756","XLOC_035756","Vsig4","chrX:93442541-93488777","P0","Ad","OK",0,1.08804,Inf,NA,5e-05,0.00106929,"yes"
"35801","XLOC_035801","XLOC_035801","Phka1","chrX:99709313-99839585","P0","Ad","OK",6.55918,16.9692,1.37133,2.68945,5e-05,0.00106929,"yes"
"35814","XLOC_035814","XLOC_035814","Gm6206","chrX:100358232-100360766","P0","Ad","OK",7.26087,25.1806,1.7941,2.69619,0.00055,0.00757606,"yes"
"36217","XLOC_036217","XLOC_036217","Sms","chrX:153881786-153930219","P0","Ad","OK",10.0661,19.5327,0.956382,1.77863,0.00955,0.0580788,"no"
"36233","XLOC_036233","XLOC_036233","Pdha1","chrX:156426364-156576345","P0","Ad","OK",209.012,605.246,1.53393,2.66213,2e-04,0.00339928,"yes"
"36300","XLOC_036300","XLOC_036300","Hccs","chrX:165233030-165758304","P0","Ad","OK",21.3743,48.6585,1.18681,2.00822,0.0079,0.0514023,"no"
"36322","XLOC_036322","XLOC_036322","Ddx3y","chrY:597157-623056","P0","Ad","OK",10.7748,37.4277,1.79644,3.36871,5e-05,0.00106929,"yes"
